,description,title,personalData
34,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '18343.957', 'year': '2010', 'ager': '5', 'direl': '2', 'ethnic1R': '1', 'gender': '2', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '2', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '0', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '1', 'weapcat': '0', 'weapon': '2'}"
35,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3360.5686', 'year': '2010', 'ager': '5', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '6', 'hispanic': '2', 'injury': '0', 'locationr': '5', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
36,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '6830.264', 'year': '2010', 'ager': '1', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '3', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '2', 'region': '4', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '3', 'weapon': '1'}"
37,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '6830.264', 'year': '2010', 'ager': '1', 'direl': '4', 'ethnic1R': '2', 'gender': '1', 'hincome': '3', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '2', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
38,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2025.1748', 'year': '2010', 'ager': '6', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '5', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '5', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
39,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '1560.2493', 'year': '2010', 'ager': '8', 'direl': '4', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '4', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '3', 'race1R': '1', 'region': '3', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
40,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3530.7004', 'year': '2010', 'ager': '6', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '4', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
41,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3665.0208', 'year': '2010', 'ager': '7', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '4', 'msa': '3', 'newcrime': '1', 'newoff': '3', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '1', 'treatment': '0', 'vicservices': '2', 'weapcat': '4', 'weapon': '1'}"
42,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3665.0208', 'year': '2010', 'ager': '7', 'direl': '3', 'ethnic1R': '1', 'gender': '2', 'hincome': '88', 'hispanic': '2', 'injury': '0', 'locationr': '1', 'marital2': '4', 'msa': '3', 'newcrime': '1', 'newoff': '4', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
43,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '3052.547', 'year': '2010', 'ager': '4', 'direl': '3', 'ethnic1R': '1', 'gender': '1', 'hincome': '4', 'hispanic': '2', 'injury': '0', 'locationr': '3', 'marital2': '1', 'msa': '1', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '0', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
44,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2659.5144', 'year': '2010', 'ager': '2', 'direl': '4', 'ethnic1R': '1', 'gender': '1', 'hincome': '88', 'hispanic': '2', 'injury': '1', 'locationr': '3', 'marital2': '1', 'msa': '2', 'newcrime': '1', 'newoff': '4', 'notify': '1', 'popsize': '1', 'race1R': '1', 'region': '2', 'seriousviolent': '2', 'treatment': '1', 'vicservices': '2', 'weapcat': '5', 'weapon': '3'}"
45,"The National Crime Victimization Survey (NCVS) RESTful API is a web service that provides data on violent and property victimization by select victim, household, and incident characteristics. The NCVS is the nation's primary source of information on criminal victimization. It is an annual data collection conducted by the U.S. Census Bureau for the Bureau of Justice Statistics. The NCVS collects information from a nationally representative sample of U.S. households on nonfatal crimes, reported and not reported to the police, against persons age 12 or older.",National Crime Victimization Survey (NCVS) API,"{'weight': '2049.8557', 'year': '2010', 'ager': '4', 'direl': '1', 'ethnic1R': '1', 'gender': '2', 'hincome': '3', 'hispanic': '2', 'injury': '1', 'locationr': '1', 'marital2': '1', 'msa': '3', 'newcrime': '1', 'newoff': '2', 'notify': '2', 'popsize': '1', 'race1R': '1', 'region': '4', 'seriousviolent': '1', 'treatment': '1', 'vicservices': '2', 'weapcat': '0', 'weapon': '2'}"
